amount,device_id,location,is_fraud
281.0,627a8f5e-2ec5-48d1-b129-0e7472803e9f,Wrightland,0
1911.69,af661bb3-5438-430b-ac31-4fe9296a44ff,East Kara,0
3314.24,2184bc5d-d1a2-46f8-b429-a799e015153c,East Henryburgh,0
1902.78,5ffb3570-525e-40ab-a40c-698ded8338d9,Jennaberg,0
1328.48,f322105c-adef-41a5-be1e-5907639a8fca,North Robert,0
4257.46,0550a3ea-3044-44c1-92c3-c25f6f9a8c98,East Catherine,0
145.29,ca3107e9-588c-4468-a548-02fa3b6f40ec,Evanshaven,0
3356.09,35adba6e-c31c-4aa5-b77c-26019d678150,Boydchester,0
2302.76,751a9f25-705f-4176-a1a7-e22fc3420419,North Brianfort,0
273.24,9963460d-7bb4-4850-ae1e-c55f00618354,South Zacharymouth,0
2114.88,1ba2006a-0467-4387-8225-2a7acfacb20d,Philipmouth,0
4911.46,46ed8f78-4fb3-4a29-ab86-2ea1f8cd1e8e,New Michael,0
543.53,343e9a22-e929-43c3-b986-8eb6979e34c6,Susanmouth,0
1080.01,12bfe52b-1bd2-4e4e-b226-d271bca06bfa,West Jessicaview,0
2439.88,1552ea17-895c-47d2-9746-8bedb75ef29a,Walkerfurt,0
200.02,25829620-bd84-4ec0-87f2-6af86ba7a463,Michaelside,0
2137.96,2afbaeca-96f0-4db7-8eaa-c3372832f760,Loganstad,0
4858.65,04d0d353-82f9-4b8f-9791-24c8865be73f,North Cindy,0
1053.93,4eb74547-2ef4-4292-bf8c-e4be01878bd3,Dianatown,0
4880.16,799e2c47-df7c-4d32-ae4a-d850a2b92f24,Martinezside,0
2257.3,53e8c41d-65a1-4271-a935-76cd2e95c57e,Jeremyfort,0
4053.03,3efa3d53-5ea8-4bbf-998d-02bd4cedfa51,Lanetown,0
2827.84,5edbedc4-9b5e-4856-ae06-993a40760f00,Samanthamouth,0
437.64,7e3a719b-9afc-4154-acc5-2a5d8f8d85c2,Danielsberg,0
1594.28,c7707490-40ad-4958-a7b7-747e00e07c6c,North Stephanie,0
2389.56,7c7dd53a-d6f9-49d1-a120-211ba71535b0,Williammouth,0
760.51,80d805e8-bca2-48e4-8dc8-fcdcef821b74,North James,0
1773.67,cdd8c98c-6c81-4e56-8392-d259ab3b79ee,Angelafort,0
4649.09,5912f818-b477-4ee4-8cab-9de415f672d7,Mcgeehaven,0
1266.98,1b513863-5511-4f31-ad7b-733aa927ac27,South Eric,0
3202.32,2c5deba4-4733-4e6a-9551-254d85ab4fea,North Davidhaven,0
4421.61,06493d9f-6641-4b6d-8aea-8b033269eba1,North Melaniefurt,0
612.99,85af3949-24bf-403d-bacf-45d456bc78b3,Jessicafurt,0
3483.53,42232791-e8d5-42fc-a9c3-fdfc902abf74,East Mollymouth,0
1535.36,908a5d67-14db-4ebc-902a-13d072ce16f9,Rachelburgh,0
622.63,b64598c2-d3ba-4500-b0fa-95097143d4aa,Kleinbury,0
2173.05,69c93c88-59e7-4ff2-9c54-520b3811e596,Belltown,0
2707.83,26118472-3e77-4316-87b2-47cc93f71632,Port Kara,0
4066.47,bc9e411f-d206-4e20-943a-18d899c226d8,New Shawnland,0
15.1,ac4890d5-36d2-48b2-9f8d-8b39932de1d4,Cortezburgh,0
4167.08,8d9c94e1-ab03-4c16-b763-91af3df293ce,Jamesshire,0
3888.22,c90b87e8-3a66-4c00-a5a3-8fa843b2d6de,Port Justin,0
3406.92,0754ae85-8c36-4eb2-893c-180565a99cc0,Moorestad,0
525.07,4eaeaf80-ca25-426a-9d14-c89b5ead5ad3,West Daniel,0
2731.84,28fdf659-eae9-46eb-8cf5-f720dada7806,South Tommyton,0
606.91,e57a8445-4b7b-4a88-a493-df6e4cabe7de,South Marcusbury,0
4630.36,fdd428a8-9e1d-401f-b752-31f4b7686bc8,Hannahberg,0
4442.92,4375015f-2c9c-4389-b93c-d51dd69da5c4,Port Cheryl,0
3885.49,f9325fb4-9732-49bc-804a-4bb8924d903a,North Robertfurt,1
1424.6,075e2c06-1d2a-4ad6-a3c3-7a1494ae4889,South Timothyfort,0
4886.81,1a68ff81-15f7-4d89-9523-0668dd82eb2a,West Angelaburgh,0
2496.34,6792a0df-e111-47a1-8529-72ed7a6614cd,Port Douglas,0
3596.42,9987feaf-b9da-43ff-bf6b-bf9b30efb51a,Andrewstad,0
2497.21,0eb58d02-09f0-4f78-bda8-52b195ca273f,Michaelmouth,0
3597.07,ddc39b32-9565-48d5-bfe2-0f94f67eafc3,Humphreyside,0
3326.93,01505baa-4da3-4de8-934c-35429f2bcdfe,Jacobshire,0
1342.93,d2a2e2a9-bcd4-45ad-93c6-5cdc879c4089,Campbellstad,0
1366.43,f9a04739-53e9-4f98-9631-61eab4c340aa,North James,0
2793.75,4c5ef1cf-2e8d-42a6-b6c5-353f91ef9c36,North Mark,0
2941.47,a3d5debc-67d4-45be-8755-67f8e413c38f,Port Allison,0
2598.84,5271ed2f-5528-434d-b8d5-b23e80ae9596,Jamesmouth,0
3469.07,28779af9-b87b-45f9-a98d-7f73a9bb6c63,North Austin,0
3310.48,5b1406b7-7d64-463b-ba50-a002c393b976,Bushhaven,0
1755.02,c59ff286-f473-41b9-ac69-5c16ef9789dc,North Bradleyberg,0
4521.1,fa0d5433-52e3-4396-b7c5-e573726a9ce0,Kyleborough,0
834.68,6155dbf0-2062-42e5-b126-e3115de6f727,Martinezton,0
1869.26,fd30208c-93c9-434f-91ac-a56989452cd2,East Victoria,0
3210.19,cb215c69-9499-46b6-9122-832b3daea631,Ayalaview,0
1630.86,0d480e2d-35c7-4153-b1e4-e53a3492903a,Donnamouth,0
769.44,3c3d1858-842d-4a25-9a3c-692b92625578,Lake Diamond,0
4391.37,bcca1965-6fdb-4335-9967-e4c617f25707,North Ryan,0
1492.6,1af299b0-2f11-4349-b431-7dc6ee41b509,South Jenniferside,0
1169.53,715abd12-98ec-4428-a820-e8571b85e742,Jacksonmouth,0
1684.32,fa26a904-930d-42a0-af05-998cf46bdb61,East Amyport,0
923.23,688256f1-c293-416a-977b-ba5ca068f0e4,Port Heatherstad,0
3788.52,0d483f3e-bf22-4d46-b01f-e873040d276b,Paigeberg,0
354.75,a8d38e42-1806-4d79-9115-84f1b1e0212c,Port Madisonport,0
211.23,476ab692-0900-4e2c-869c-80c7f0f4f99b,Melissaburgh,0
2721.06,b9e12b0e-f05a-4d80-a9e2-15cc5e39dc8d,Wongchester,0
3028.02,02d2a496-b82d-4965-99e2-5b95748e1ae6,West Amber,0
3552.2,044d73db-1be5-478b-ac5f-8518a8bda5d2,North Jeffreyfort,0
4233.89,f80456bc-2dfe-4e93-ba0f-117eb991581e,Harrishaven,0
1053.86,49d4fbe8-6527-409d-8e12-89a5ad95e13e,Bakerborough,0
2058.01,d6a0dddf-fa67-4d5a-ad8d-d6e527c6f03d,South Nathan,0
2292.55,def065e1-6a27-4512-a435-36090bfef146,Allisonside,0
2948.08,59b0537c-6b30-4323-a9a8-fba901d9ba2d,West Mary,0
2416.69,5ef8aabd-0492-4c55-9af6-fe11fcdf14f2,Washingtonhaven,0
2860.83,f2d8ef1a-e502-4758-a0f9-72a8744a3425,Snyderville,0
1966.58,624b87ba-cfb4-41a9-b09b-7689e226aa8e,South Zachary,0
3627.87,a321c24a-4a31-4e2c-b38f-e7f40b647fb5,North Leslie,0
3432.9,78e72b1d-ccf0-4aff-9d5a-8b75f41ee222,South Anthony,0
3930.55,235cf14c-a99a-417d-8838-90bfa33c79a2,Dianafort,1
4890.79,20bd63e1-153e-48db-b98f-196f889fa150,North Karenland,0
4801.08,883534ce-0111-4f4e-a178-ee3f2224b4a8,Lake Paigeburgh,0
3088.97,e2c7e8d3-8b27-402f-a347-7bc3734726d6,Gallegosport,0
3321.4,2e0f1f50-bf26-4703-a575-c34d8fd5337b,Brandibury,0
3443.92,bf9fb715-2a46-4e58-8ed4-a771c8b97d2a,Lake Ralph,0
463.32,1f5941ec-252d-4faa-a2f8-8861766bb62e,Bellhaven,0
797.0,6c80f469-decb-4f4c-8dbf-44d15cc8ab55,Kleinborough,1
4548.24,08162b59-624a-498d-b1b2-36f79a74ad3a,New Vincent,0
2080.0,922664f0-9a47-48c0-a97f-a7935915c9ea,Woodsfort,0
464.59,6b5d1390-c7d5-414c-b7a6-e70ed376be6f,Fernandeztown,0
110.01,db034c55-f1f9-4e1c-97e0-3f8fab828e5a,West Joseph,0
1341.12,e105a344-4594-45a2-9e57-86106f36a419,Grayfort,0
161.32,721e5d53-689f-4f46-ae24-620fba94f8c4,South Anne,0
2004.61,e3810e46-24fc-47af-9326-ddaf642fa348,Ritterburgh,0
3351.56,e4377736-8094-4275-ae92-5c4e29ab0a9b,Loganview,0
2049.44,cc81d3d0-219e-42ab-8374-72870a55acda,New Kimberlyfort,0
353.43,9eb78354-640a-4f41-b4da-f214d8cb0a79,Lake Reginald,0
4087.27,d6a0edab-e28e-4fae-b6b9-4134336cb243,East Anthony,0
359.14,64647a8e-e616-4423-a887-29dd89530a39,Carolton,0
1194.74,39df141b-cc5c-4f54-9e08-f604e9f20e65,West James,0
2264.07,5201b2b1-43fe-402a-8f43-201d2b630bc6,Powellberg,0
161.59,39dcf6ff-5028-47be-a14c-88302f9cde18,New Thomasville,0
1614.49,9e26700f-fbae-4a2c-befd-c0ec60a03a0c,Michaelburgh,0
4537.63,69184337-1c4f-4a16-a95f-7c41c64f70f0,Lake Stephanieville,0
3219.66,e671c2e8-5f74-447b-9311-3de24248cb68,Yoderview,0
489.43,175f32b5-f587-464f-bf81-ecca7c7e01ae,West Ellentown,1
1278.54,b253acc5-df83-49fb-b72c-d0e94b59051b,North Bethany,0
2656.66,08040b13-805a-4b75-a915-2610f6a9cd77,Lisamouth,0
4568.65,a9fb682f-d9fc-4853-a267-ed62b89f6b32,New Joseph,0
580.93,c1087838-a228-49f0-a1a1-b0bbe8556f5e,Smithside,0
2756.88,87acffa9-7399-4bbb-8a08-d149dba5ebf5,West Kenneth,0
2589.5,6a8aac3a-1e75-427c-b2e7-69d22a67cff3,Bryanview,0
1689.78,80ef796f-4966-4fef-a621-064337b40f73,Dennistown,0
4584.45,4d04cf75-e240-4e8a-b29a-1b13aef60865,Christinefort,0
2644.56,eb0946ba-dbb5-4847-86f6-c8904f48c78c,West Samanthaborough,0
3961.12,f2b7a08c-e09d-4c8b-a11d-058add861f4d,East Timothy,0
4744.26,a05722be-5153-49c0-8a94-bc665ddad840,Smithfurt,0
860.68,bc63fd3d-ad02-487e-97db-17eaacb9946a,South Candace,0
2267.87,01d4008a-6014-4457-a3d7-66db5d0742a0,Kathyshire,0
1900.49,8404225b-401b-4e19-bce0-6b6ef36bc3a1,Joannechester,0
2135.91,619baff5-4cea-4006-89db-3d7c1a2affb6,Lake Elizabethbury,0
3423.57,b8d05aee-910f-48d8-b7ac-04f2b04d69c9,North Brandiland,0
4537.45,38b27789-4794-4109-8215-cb5102c844f3,North Charlesville,0
1982.54,72c7d133-179f-4fe8-bbfb-800d8a59da8e,Lake Amberfurt,0
3525.34,96904b54-3153-4e11-afb6-947b43e50ab3,Alyssamouth,1
3737.63,363d3988-f6ee-4712-baf7-64d4b490193b,Christopherborough,0
2508.51,25b26b04-0265-4b58-8b35-a2e16dffa9e5,East John,0
3460.61,2a2c3c60-668a-4a55-b216-4f38e47b6a27,South Nataliechester,0
967.24,8a1a84e9-95cf-49ee-b486-67c1966692c3,Lake Kristinaport,0
1338.88,8dcd1eca-889b-4fed-8e11-66bfbb4759e7,Hernandezchester,0
1494.68,3723efa7-a940-46f7-9f35-65ae95acf690,North Timothy,0
3107.59,7e8d298e-4339-4004-88f7-00d503b6858a,East Thomas,0
4866.28,57af7e2a-19dc-4ba7-946a-aed51ce8db0b,Brownburgh,0
2396.55,d837f3a5-8185-4753-aad2-8667dfc6bbcd,South Christine,0
2986.62,80422206-b973-4c8a-9bb2-80c2537795e2,Port Connie,0
3573.09,ce9637a3-dadb-4608-abdd-f211eb8dc4c5,Hardinview,0
647.23,8cb417a6-9451-4b3b-b2f3-b4f9cc2ac4d4,Scottside,0
2884.18,cbefc523-bd05-46ec-ba59-dcb2c2698d29,Jonathanburgh,0
3320.07,cf2276ec-f55d-449e-baca-0e980ccee290,East Robertberg,0
3098.87,24682593-9e94-41dc-b007-62bbcd36665a,East Ryanchester,0
3376.8,464447c5-1fe6-4153-8653-0be367f2c1b7,Franklinview,0
3721.37,14a3f47b-747a-4c02-83ee-5d2bee4aaacc,Lanefurt,0
3593.41,3ff74b6b-07bf-49bb-a055-38d7ec9e6c1c,Harveyburgh,0
4101.0,d9d2b41e-d738-4728-87fd-c897aabe60d8,Schwartzberg,0
1076.82,a6f0057c-aee3-4f60-a602-65e5be1b1abd,New Deanfurt,0
3526.49,a7b15fdc-13e6-41ed-a0f7-1b3096c804e5,North Sara,0
1457.68,dbf2c1a5-20b5-40e8-930b-f3f56da37058,South Ericstad,0
944.9,a619c7bb-1228-4ccb-ac9d-1d3cb8466974,Hicksville,0
371.51,c8dc9f84-f85e-4085-922a-5da3832e1864,South Seth,0
885.91,6f95b418-042b-4b57-be2c-60a9aad03636,Whiteville,0
2896.89,ffa9ac00-cba2-457c-8801-16687ff54d76,Carrollmouth,0
4897.15,684bb033-b90d-41a3-ac34-0aaf7a223c71,Robinsonport,0
2146.42,eb9fbaaf-925e-4b3c-8b8d-c37cfb046529,East Jill,0
626.56,cf6512cb-b3f1-4490-88dd-8acd1e04ddba,Josestad,0
4115.63,f15e3897-e83a-44a2-a7de-f45d9f0b0ba1,East Erica,0
4188.9,fe073dfe-906d-42d3-9c9a-fac05f6ef014,South Regina,0
1891.48,457e99e7-b544-41fd-b4fa-766c0a339ca2,South Gloriatown,0
4404.82,762812c0-3e87-4cce-9bef-d219f4158e15,Katieshire,0
3191.17,0e239b0f-6d6c-4c0f-8e02-8ff2c3ba7fb9,Brandyburgh,0
2878.63,8975d6b3-05a1-4f7f-aec8-674e5e842157,Snyderberg,0
2945.87,337a6636-4e25-4efb-8290-aaa4876f57ec,Wrightborough,0
2815.04,fd646d5d-0006-47b2-9135-0c0969822c41,West Austin,0
1825.3,e80027f4-b447-487c-8490-2f3939eca46d,Stewartberg,0
682.24,6436d0f4-beea-4953-a664-6a443c47990c,Port Robertbury,0
540.35,0ff84968-9c6c-488a-81e6-55044ce0c552,West Tyrone,0
38.02,2365ee7c-b329-44d9-b518-81a10bf0aacc,Christinaville,0
4788.82,7461a71b-3ee6-4d8c-ba27-78d7c79e8035,New Heathertown,0
3675.17,80039337-f5aa-4aac-be2e-f23be73e063f,Olsonview,0
3000.87,5316975e-bb56-436c-a11b-4336a6cdbb63,East Jessica,0
2903.95,457d3b9d-2727-4afd-bf1a-12b8b9e0d514,Michaelview,0
3554.67,623cfc78-9430-44ac-910e-823e381c3f94,Kevinport,0
3509.09,b4703ef5-cc63-46f3-9063-4b93aaa440e5,West Maryport,0
2449.04,455b14e3-2edb-4512-a085-ffa782cbde46,Huynhstad,0
1414.18,c137ee00-025f-4723-b1d7-2afc79125ff9,New Jackshire,0
1517.94,8211ed32-1e5e-458b-8999-a905dc8c69c0,Castrostad,0
3970.09,85018c0e-a8df-4e64-a609-dd0d308569b0,Loriville,0
481.46,5a06e279-feef-467a-8386-1f163a5f879d,Sallyshire,0
1448.82,c62a5b2e-a606-4542-bf2d-01ce7b36b2db,New Lisahaven,0
3873.22,86faafc1-e6d3-4a31-8cb0-f0080299aa4d,South Stacey,0
921.5,29f91aaa-15e0-4c1e-bd41-bca7ae4d199b,Lake Jennifermouth,0
1801.52,d95c995f-9059-49af-bb13-e9b29ed1f523,Stevensville,0
745.95,d955dd28-c224-4739-a3d5-210bceac6421,New Jamiehaven,0
626.89,4e648b18-6bb5-4d60-bf96-6313f7de9265,Michaelmouth,0
1586.26,a6565d54-6996-4abd-a571-503eebe18955,South Codymouth,0
3282.5,74e37270-7be4-4bf3-884d-05c3d7bc5e00,North Matthew,0
4141.45,dfd8e791-9f62-4fb9-a27c-c071dc2e53a1,Douglasborough,0
1080.63,83cf47c7-52d1-4321-a715-57177ed5e47a,Lake Matthewside,0
3625.4,e791fca5-49c4-4d5b-8518-9bd890a0486b,Lake Lisastad,0
4746.16,1d308785-4cac-4bb9-b4d3-bf0f2098c5e9,North Timothy,0
2970.8,e014ca2b-4c6d-4d06-9691-2010adfd4824,Chapmanville,0
1674.23,318470d4-b855-4692-935f-71bd3af0a353,East Michaeltown,0
2091.89,5b55d02f-2b69-47cc-bee3-54e10130dfbf,North Erica,0
4526.51,dc95a642-d3f4-4233-a53e-c40c021fb087,Yvonnemouth,0
3170.44,63c7edcb-97f5-449c-aafd-a9ac544d713e,Jaredstad,0
2654.01,9992200f-f6b6-4411-aa8b-5f69a2722bde,Kathrynberg,0
2773.39,f866f981-6d26-4526-ae8b-09c4f59250a2,East Sherryhaven,0
3848.61,f4881610-d994-421a-a5c7-496209038ef0,Fredbury,0
3943.9,1c977917-2fd7-46cb-adaa-53210dc85014,West Baileyborough,0
608.67,bcecc553-8cbb-4297-b4c0-e4048f52e003,Port Jenniferport,0
776.35,9a8b03d7-9aa6-4623-a4e3-46398b908e27,Smithside,0
3607.24,faf489c6-10aa-440a-9055-da88aca604d5,West Jeremy,0
4311.46,a6d454ae-dd48-40b8-9322-25fef98a5e05,Lake Samanthafort,0
2830.31,b4ec818e-1aea-48d4-aa0e-8410f19c7128,Calhounberg,0
4532.27,37ba71db-fd22-4b01-9c92-b2ab25cbbfda,Littlemouth,0
1510.1,11b563f3-e59c-4bff-8bbb-6c3cb7b7f49f,Maryfurt,0
2463.21,fd07d786-7885-42c0-b2b6-961533d83686,South Amy,0
2066.32,ec75985a-3359-4fbe-9925-71f1858daac5,Brentview,0
3859.66,1d4cfe61-5f3a-4072-9886-1eba053814cb,Joseport,0
1954.98,d5e2e6ca-a54f-4b38-bb19-104c736341d3,West David,0
1256.47,f280c883-18d9-4e02-9573-03df11a4b307,Danielburgh,0
3610.76,6ca7c1d9-296a-479a-9d83-a17d017a911f,Lake Robert,0
4460.7,bf6e90b2-735e-40c3-85b2-a68b18f7f32e,East Stephaniefurt,0
2275.82,7fcd34a9-b43a-40e3-ab57-9e0f91af18c7,Deborahside,0
2781.74,763dd99b-0c4d-4fc2-9582-e9ff4fb80ec8,New Taraton,0
3805.26,ed53ed8a-37e0-463e-ab18-1b049da0dd64,Philipborough,0
95.78,d648099e-cdff-4e4d-b776-2e28cbcc018c,Jacquelineton,1
991.34,13785b7d-4107-4e9f-9668-fd144f91a358,Port Susanhaven,0
4405.02,66465d08-e865-4f4b-8bae-c5c8670719ac,Lake Adamville,0
4376.52,b8f155ad-9ebb-4961-afaf-bd067913fd8e,Samuelfurt,0
4325.42,bd4eeb53-c601-4c5f-a574-c083eb3eace8,Port Ryanstad,0
1338.71,73df9594-a86b-4b41-8d7b-61a69eeba7a9,New Karenville,0
309.38,3a0ca627-ec4a-43c9-80ef-fe3427dd1f90,Mirandashire,0
782.11,fc5b98a3-8307-4d0e-949d-299d9551410a,Collinsburgh,0
3052.97,8146efd0-15ec-4254-a2c3-f850065d582c,Sherryview,0
3633.86,2c4fe9ea-8771-458d-be54-5d6311dd19e3,Gabrielhaven,0
4530.09,ec65e4a0-84c0-49f5-ae6c-522e16a09468,Port Jamie,0
1187.7,11aff1c2-fdb1-4d70-8384-e1f1e9cd135f,New Kevinburgh,0
2777.09,e42057af-c376-4a52-a1cd-407de7d5a7ee,West Ryanmouth,0
1107.07,0d3d73b9-80d5-4e38-b483-aa3d149f80e0,West Ryan,0
3096.12,4cdb4113-c937-42d9-9424-1371546d5f8a,Frenchmouth,0
885.92,882e1058-9968-469d-90ea-8c316753f600,Amandamouth,0
1941.73,0e366414-a432-4da7-9ba9-96bd0849f21e,Shafferview,0
229.04,dcfcf78c-d817-4f9e-a904-8f9ff9738f26,Lake Stephanie,0
3448.0,50e9c696-c015-4bfc-81d7-869273451eea,Robinsonstad,0
2604.01,75271abc-7ab5-4fc3-842f-bb044f872d36,Lynchside,0
4759.15,c2270195-1d63-4416-b0db-727cccf866ad,Lake Brendanchester,0
206.66,7f05816b-1fbe-4ad7-8e2b-7ca6e0361392,Scotttown,0
4360.11,a0eb8035-97e5-472b-883d-4effeabdb70d,North Jasonfurt,0
2221.01,721f8fdf-92e1-4f65-a723-bb859b9fec5b,Lake Bryanton,0
3908.44,af235ceb-cb29-41ec-8295-03bec8da35b9,Shannonshire,0
609.01,e8261bb0-6585-43de-b452-508f44c6f2e1,North Joshua,0
1655.04,a6734d31-90c5-41a2-9c48-83e20c1a7768,South Lindaland,0
785.22,ac3516e9-96e8-4d6a-aa3d-273543a4b0dc,Leonardhaven,0
4112.23,af85459c-0bb8-4af1-83ea-45ef97b1b4db,Johnshire,0
138.19,cc65f038-423b-47a0-b218-e2337dbcae1d,Port Teresa,0
1180.42,05ef24e7-7278-467a-996b-fdef0adc7dfe,Coleport,0
207.3,0edddb0e-6a76-41a7-b8f5-0abc1cc718b8,Donaldmouth,0
2266.23,193e43a5-af8e-4f28-af5e-f1894a557e01,Lake Sharon,0
183.91,7473196b-9113-4f09-9550-b2e99cef906d,Lake Leah,0
3423.34,26faccfd-6a67-4a42-a66b-c29dfc55a6b6,Samanthatown,0
2043.5,28b01933-633b-432e-b4e7-15b19837e4b1,West Karen,0
716.89,ecaa5541-3258-4574-bebb-32137d3fd209,East Darius,0
534.56,43b32e61-cde9-49b6-915c-d532c7c66d37,Natalieshire,0
2945.22,56d4972f-fd9a-4f60-b9fe-34ca48f6d2bd,Hughesfurt,0
509.29,f36c1c4e-8fab-478d-8bbc-2d88dc39428b,Lake Bradyfurt,0
4542.14,bfe149e1-88a4-4350-b254-4ac7cab3d6a1,South Kimberly,0
604.23,952fdbde-3af6-4fa7-b2b6-6622a5209411,Colemanside,0
1591.47,2cb82635-1f3f-43fd-8a5b-57ab155184fd,Port Kevinmouth,0
3848.88,975be40c-4eac-4b3d-934c-9963912ae09f,Josephland,0
4577.22,0be7c9d9-cc42-49de-8b51-807598241e53,Hernandeztown,0
4902.63,943cd30c-321a-4764-b777-4fd07e345dd5,Theresaborough,0
311.87,148a7d88-fed4-457a-bbea-5d775ad591c0,New Colleenmouth,0
4503.49,99fbfde5-cf87-4cb3-80db-33c3f2bef6e5,Watsonburgh,0
2480.45,f5982fc3-0277-4aa5-99ba-b9f2e01347fa,Bergburgh,0
1169.14,c46fd6b0-7f17-43fd-8fe9-9117d97f804f,Stephenstad,0
4439.42,af93c232-8bea-4d7b-baa7-7114339ae185,South Seanberg,0
2571.27,7dfe8926-13ba-4a1d-9bbf-9a0750cef1b9,Allenmouth,0
3729.73,fefac033-d785-452e-b4e9-63ef56c9a814,Ashleyhaven,0
519.14,d0a41ede-f5da-4f92-9a8d-1bb377c622f8,Seanstad,0
3886.82,ac6aedf8-0525-48df-a030-5bfc47e70c84,Lake John,0
266.56,281a223a-31da-4ccf-a67d-d3c3e3923a4c,North Zacharyborough,0
4793.06,d7f3202c-3cea-45f6-bdea-4d705513a471,South Julie,0
4613.69,aefacfbf-64ea-4afe-84f2-4846c375ec2b,Hinesberg,0
4083.68,8a6583f3-90ec-424e-8f66-f8352fb7feac,Samuelborough,0
4463.84,8e1e48e4-b149-4bae-bd94-3103bb0155ca,Samuelside,0
4824.29,cb4e35ec-dd45-4893-9156-e3a9ba55cd2b,Austinview,0
3515.1,1a7bebf2-3ca8-44ff-9755-d18c50e6c621,South David,0
4029.22,857c63a9-1fcc-4886-b898-6fc6374fa02b,Tonyamouth,0
4461.01,e5f960b7-c544-49ee-bd3c-ab4380bbd7a1,Sanchezfort,0
1962.34,882e69fe-8e38-4154-8628-5822147d1fb5,Johnstad,0
2747.12,ad0a2513-e3e2-45d5-9feb-ec8631b6ceaa,Lake Ashley,0
2842.35,62ca9e7c-672f-426e-a33f-feca66d0f361,Lake Matthew,0
93.93,ddb4c27c-68e7-4477-9e4d-609eefa0e208,Port Nicoleborough,0
2875.65,a80f9e67-5237-4aec-9900-2e58be9a6865,West Danielshire,0
3559.14,db236680-381d-4268-bba3-f045e157a602,Garciafurt,0
4844.35,74396643-bab1-4fb5-ab42-790e9719907d,South Joseph,0
3276.92,72a61fe3-5e1c-439a-afee-6fb49d5d95d2,East Charlesberg,0
4298.5,6e98aca5-c7d7-424a-8706-a5e981a1154d,South Diane,0
4408.22,d546d609-295c-4a28-a625-da7d038a5005,South Katrina,0
4698.14,5dad4b0c-61b0-4ed8-9d4d-ef4112ee96d3,West Kevinview,0
410.19,59995241-5799-4f8b-b15c-b8f14e182da6,West Jordanside,0
3156.05,451e82a6-e99b-497a-a18f-5ccde1394ea0,Cainburgh,0
4294.26,897aa79f-8cff-400c-b64b-2f225d4e53bc,Brownchester,0
4591.32,e1e6db33-4ae1-404c-a5cb-0fd6af8578f5,Brownside,0
2717.69,d120cf56-8aec-4d3a-8485-f8ffab187c0e,South Brettshire,0
1870.69,6dcfef59-385c-4b4a-b4c5-360dbbdb54ce,Dianafort,0
2065.58,85571b73-11f7-470e-af57-d8f81545b376,Lake Maria,1
4577.99,ddae9139-72cd-44f5-a710-d1d69868605d,Justinborough,0
4793.94,c2b1fc9d-6d27-4396-b8ce-45f225526b18,South Michaelfort,0
3060.64,12680ddc-a54e-43da-8c77-6ad4553e2373,North Keithview,0
1255.49,a1e26b84-3e71-46c4-b791-e702f307c820,North Joelland,0
325.97,eba49fca-432a-486a-9d81-6d5fc22c1835,Port Connie,0
1316.82,a4012253-4d9b-495b-b6d8-c2340f8f1427,Hernandezside,0
1313.39,24872f7c-e71d-4686-9d00-6180b9dd7130,Port Sarah,0
443.11,ac3b3c8e-ba92-4ed4-bc41-0a6a48b08eda,Brownside,0
1131.76,34909ed1-71b8-4305-a9ec-5de06be3f783,Clarkville,0
928.51,d697d55b-06ec-4b79-8fbf-efb9648411db,Campbellbury,0
1875.72,fdb5b181-1da2-47d0-8edc-4763ae7ddfa7,East Cole,0
987.25,4a1bcd87-2234-4759-a209-67fec89ddb46,New Luis,0
4361.15,5ca9f0ec-4440-4199-a835-0a6fe8b7c340,Jonesburgh,0
2656.11,fd01b9e6-e4e4-456b-9257-e9d0c08443f4,North Christopherbury,0
966.29,6d2d746d-1392-4c8c-b442-433cfe5d1f67,Richardsonmouth,0
773.54,212aa11b-9bda-4ebe-8ae3-94522852025f,New Luisview,0
1987.4,237f33c8-eddd-4d2f-a2a2-df46bf49cc4e,West Kathleen,0
1337.57,2dc41e31-2be9-4fb2-a210-56fe5d12f09c,West Pamelafurt,0
238.52,0ea4b2d6-f410-44fd-82bc-98434114b78e,New Carltown,0
3130.4,7ecd5cde-40e6-4396-b697-c6156ccbf167,Debrastad,0
1938.37,bcbfae24-3d4b-40c5-abc7-3bbf3fadf8cd,Cookfurt,0
2872.62,fb7d8c8f-a005-45bb-8100-23f97eb2071d,East Amyburgh,0
4912.66,f678909b-09ad-4289-b657-b940d195bbcd,New Joseph,0
1555.03,f88c9ead-b8f1-43c4-bc26-91a70b96dca8,New Brandonton,0
1989.39,05a87d41-497d-4cdc-adca-02614e66c090,Reidstad,0
1250.93,a598069c-dc8b-4ee6-9e00-da0003919562,West Jennifer,0
1650.09,ec459496-4387-4140-a836-075d968fa68d,West Derrickchester,0
3801.89,3bbc956b-22d7-4011-9e61-540f71d5bf9d,Halltown,0
4212.89,903938aa-9beb-413b-97ae-a62a7dab5b94,Teresatown,0
1700.47,78db572b-8934-4ca5-86f9-929b3b54acde,South John,0
890.79,226ac39d-fcb5-499c-8690-b83c51ce4038,West Heatherstad,0
3664.27,81e3e73a-9e8e-4e5e-922c-9989305b2b69,Port Calebfurt,0
3495.85,fb173752-8c04-4914-b006-e0a1356436b6,Jermaineport,0
96.28,c9b8d24d-2297-4734-8787-227bcfb78a04,West Michelle,0
